,BALANCE,PURCHASES,CASH_ADVANCE,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,cluster
7709,1364.897308,0.0,1129.8378109999999,1500.0,365.272698,353.215704,3
7710,2572.293007,0.0,3585.959553,3000.0,1364.325644,587.0969809999999,3
7711,416.729679,1243.04,0.0,3500.0,2257.677587,171.44468600000002,0
7712,508.164075,57.0,360.728419,600.0,576.386562,498.342596,1
7713,6.525943,290.5,0.0,2000.0,474.469741,16.087082000000002,4
7714,376.997522,0.0,928.5981539999999,1000.0,1008.342761,269.826013,1
7715,134.299115,1059.18,0.0,4000.0,1201.538972,159.033099,0
7716,3.4837160000000003,98.81,0.0,3000.0,368.31958199999997,135.799005,4
7717,1579.595049,35.0,0.0,1800.0,791.526478,698.019678,3
7718,1520.956418,450.67,0.0,1500.0,505.658258,4754.136596,1
7719,664.911581,0.0,1158.8975779999998,1800.0,1977.246775,212.66589199999999,1
7720,483.42271500000004,1196.35,0.0,5000.0,1789.7570239999998,170.786793,0
7721,179.825945,1212.66,456.612334,2500.0,1711.231409,160.362153,0
7722,314.417629,300.0,556.806033,1200.0,497.38490099999996,88.127077,0
7723,427.64211100000006,0.0,2563.705644,1200.0,2853.967334,146.976542,1
7724,1120.08097,0.0,1218.392345,2500.0,299.789938,320.133269,3
7725,772.338967,198.39,0.0,1000.0,63.876242000000005,2928.101382,3
7726,864.410501,0.0,1914.7528949999999,2500.0,2290.455361,178.028403,1
7727,65.915182,840.0,0.0,1000.0,1014.023858,185.815051,2
7728,518.894713,0.0,2166.099038,1200.0,1361.199423,178.257591,1
7729,1006.5927140000001,1341.62,0.0,1200.0,1444.198295,708.609079,2
7730,89.513525,1452.41,0.0,3000.0,1690.7417870000002,178.002763,0
7731,448.808529,0.0,667.057963,4000.0,651.33864,192.140691,4
7732,1845.6233539999998,480.9,1898.921039,3000.0,1351.2969890000002,881.446699,3
7733,4.326857,100.12,0.0,4000.0,123.485948,61.021667,4
7734,124.29293899999999,155.0,812.3501679999999,2500.0,1374.631056,89.92398,4
7735,18.180646,220.06,0.0,1000.0,217.276088,140.596138,4
7736,1623.723148,1283.16,274.532868,1700.0,1047.3050050000002,1431.7995019999998,1
7737,1502.000147,0.0,38.652502,1500.0,277.216226,776.108751,3
7738,106.894095,62.73,0.0,5000.0,540.1305070000001,146.06947399999999,4
7739,865.161494,857.8,0.0,1200.0,1152.9477,212.715695,2
7740,1.1991049999999999,20.0,0.0,500.0,182.462948,107.00915,4
7741,342.76107,20.0,148.074839,500.0,507.859879,198.24132600000002,1
7742,153.027262,1455.78,0.0,1500.0,1057.971559,167.104469,2
7743,1295.87959,184.27,906.8487960000001,2000.0,296.068191,417.694654,3
7744,360.671491,3956.64,148.682192,4500.0,4013.483114,3662.2360479999998,0
7746,2202.376446,0.0,1701.9053239999998,6000.0,512.773385,546.6997759999999,3
7747,82.470475,282.75,0.0,1000.0,563.922891,84.236228,0
7748,1109.84819,261.56,1192.668467,1200.0,572.817257,697.0384389999999,3
7749,116.34325600000001,38.0,0.0,1500.0,59.26066899999999,215.395806,4
7750,482.671967,0.0,18.976859,500.0,132.659676,266.857429,3
7751,3332.460521,1061.66,3820.451636,4500.0,1173.78064,857.134571,3
7752,13.353513000000001,717.95,0.0,5500.0,864.238423,92.807829,4
7753,1648.217916,250.0,1822.194082,3000.0,249.96881000000002,352.00023,3
7754,61.763018,35.3,0.0,1500.0,75.285164,171.993034,4
7755,722.8553509999999,0.0,396.516695,2500.0,187.058515,325.50599900000003,4
7756,1836.5652719999998,0.0,1265.552953,2500.0,713.124426,476.311984,3
7757,4.115287,60.0,0.0,2500.0,109.888829,166.384674,4
7758,36.898142,942.34,0.0,1500.0,1007.917726,98.74335,0
7759,1366.778251,5065.83,48.245421,1700.0,4366.758829,904.850068,2
7760,771.773362,750.0,0.0,4000.0,204.167996,260.332459,4
7761,2134.1761530000003,4253.64,0.0,7000.0,7486.403423000001,574.7717190000001,2
7762,9.113909,106.56,0.0,3000.0,110.590507,55.716728,4
7764,10856.48301,45.65,5096.886673,14500.0,2670.733732,2917.469357,3
7765,352.58799,281.81,0.0,1600.0,835.301657,175.210164,0
7766,438.4161,673.68,0.0,1000.0,717.601973,234.92649900000004,0
7767,1348.0851890000001,0.0,1364.200415,3500.0,721.056957,372.603452,3
7768,219.885039,1857.17,0.0,1800.0,630.186926,210.086007,2
7769,22.35378,284.5,0.0,1000.0,1578.650857,86.173877,2
7770,25.201832999999997,609.01,0.0,3000.0,513.138281,44.804433,4
7771,4617.891585,1973.0,1817.4706170000002,4500.0,2755.623951,3796.57669,1
7772,1757.4399329999999,0.0,2408.0076010000002,2500.0,175.11583100000001,450.61673099999996,3
7773,1064.473728,0.0,904.682287,1200.0,1769.702541,410.402406,1
7774,1420.656377,0.0,1773.7694809999998,2500.0,316.465166,344.662808,3
7775,862.4130240000001,108.0,925.6026810000001,1000.0,1151.18815,2977.301882,1
7776,1061.5708650000001,0.0,525.428754,2500.0,417.214903,235.32592400000001,3
7777,2.422926,64.0,0.0,4000.0,151.90137099999998,70.78109,4
7779,1746.714825,0.0,113.67326100000001,1800.0,354.637009,756.052579,3
7780,52.278293,346.46,0.0,4000.0,203.562894,177.972156,4
7781,4.448015,71.81,0.0,3000.0,257.226631,130.382506,4
7782,858.880154,65.0,1054.4111300000002,3000.0,1288.1418039999999,207.770998,3
7783,1034.332765,0.0,279.336255,1000.0,714.753968,660.660155,1
7784,68.156278,785.76,0.0,2000.0,708.743776,181.392809,0
7785,3919.3947659999994,467.06,11173.77587,8000.0,6854.447423999999,1202.7675390000002,1
7786,2339.4425,2941.53,0.0,3000.0,2055.656122,697.394834,2
7788,91.478145,209.4,0.0,2000.0,431.61219500000004,129.715755,4
7789,58.603273,2080.51,0.0,2500.0,1965.056445,14.242628,2
7790,38.475299,61.8,0.0,1000.0,165.771479,137.482544,4
7791,477.903003,566.12,493.409789,1500.0,457.330803,210.151115,0
7792,1291.394861,778.12,0.0,1200.0,853.446434,3354.1893,1
7793,54.713751,578.6,0.0,2500.0,607.673138,184.597912,0
7794,223.281483,4151.48,0.0,3000.0,3450.6147909999995,171.300306,2
7795,1641.801417,1192.18,1026.486577,2000.0,1739.401295,606.312146,1
7796,107.27121299999999,726.42,0.0,1000.0,744.715148,168.66921000000002,2
7797,99.040178,1100.0,0.0,1000.0,1310.127669,167.38994,2
7798,972.6041560000001,0.0,803.573286,1200.0,751.50856,230.564527,3
7799,357.593551,68.0,0.0,1500.0,243.40011800000002,194.02838400000002,4
7801,53.090328,546.7,47.68994,2500.0,753.224953,128.402444,0
7802,827.66215,965.0,0.0,2000.0,748.605862,330.125475,0
7803,615.726189,1317.34,0.0,2500.0,328.995042,185.21031299999999,0
7804,94.277559,2290.0,0.0,4500.0,2525.565248,17.482689,0
7805,1219.044349,0.0,927.8627230000001,2500.0,259.368165,303.515952,3
7806,16.707289000000003,69.23,0.0,1500.0,43.829632000000004,111.411433,4
7807,1361.203619,952.09,2749.569996,1500.0,4256.495061,426.96590999999995,1
7808,2194.238291,545.83,3222.211747,8000.0,498.27493799999996,735.839735,3
7809,445.14676299999996,2118.54,203.91042099999999,1000.0,1443.057787,229.489434,2
7810,32.726042,303.51,0.0,1200.0,550.181692,100.810197,0
7811,2896.1484800000003,321.81,1925.3976329999998,3500.0,599.84614,1440.449304,3
7812,1630.431093,43.89,534.841135,6000.0,3281.742636,536.479995,4
7813,1847.0850070000001,1573.35,0.0,6000.0,575.4437849999999,429.239075,4
7814,779.5771679999999,0.0,2757.126538,6000.0,9307.719055,515.375559,1
7815,76.631162,406.78,0.0,7500.0,593.46007,114.51237900000001,4
7816,532.7381230000001,5403.84,0.0,7500.0,4908.599625,227.17587999999998,2
7817,1060.630483,330.0,0.0,1000.0,588.576603,794.656428,1
7818,840.144184,2790.72,0.0,1000.0,2723.9542100000003,361.73511,2
7819,377.723728,4587.21,0.0,4500.0,4169.408064,185.710281,2
7820,84.44248499999999,1515.73,0.0,2000.0,1421.806435,138.105996,2
7821,1145.052414,115.95,191.654534,1500.0,1703.0040510000001,374.43666,1
7822,1109.606747,1625.95,0.0,3000.0,290.793658,334.180282,0
7823,8.68618,55.72,0.0,1500.0,155.849599,139.831502,4
7824,463.59969,811.11,234.763929,500.0,990.743027,257.17489900000004,2
7825,100.418706,1021.13,0.0,2000.0,1143.833292,160.392028,0
7826,1095.9847359999999,374.53,1391.2563810000001,1200.0,2351.506776,432.32417300000003,1
7827,342.74285499999996,3673.32,0.0,4500.0,3353.963174,3605.8397979999995,0
7828,645.4060049999999,0.0,929.2200849999999,1000.0,193.013564,310.454708,3
7829,123.456942,1378.92,0.0,2500.0,1313.596455,181.026879,0
7830,1492.606493,0.0,2361.57578,2500.0,543.321868,478.995513,3
7832,230.565492,2092.44,0.0,2000.0,1928.2264309999998,179.447673,2
7833,144.555083,1352.1,0.0,2500.0,656.758103,77.571584,0
7834,0.0,1027.92,0.0,2500.0,1028.353304,13.395434,0
7835,968.188634,69.44,0.0,1000.0,251.875749,443.13145199999997,3
7836,464.57858899999997,0.0,502.58572000000004,500.0,667.5317309999999,190.628474,1
7837,1659.190866,770.9,1191.5211869999998,2500.0,58.892213,13333.79401,3
7838,2936.43825,2177.32,1935.422714,5000.0,1513.160603,2151.054928,1
7839,2743.766025,150.0,1562.979881,3500.0,623.036521,585.518894,3
7840,2900.907214,1189.36,1572.4927189999999,6500.0,962.7924859999999,1226.820327,3
7841,785.704401,1059.82,2083.277724,3600.0,2380.838508,242.76267,1
7842,884.1757449999999,266.56,365.489055,1200.0,1094.5572960000002,807.206399,1
7843,618.966003,4709.14,0.0,4500.0,4627.972313,3959.316506,0
7844,6.682815,202.15,0.0,4000.0,554.377554,99.249569,4
7845,665.623904,581.43,2158.502052,2500.0,593.8592639999999,663.911004,3
7846,130.89021100000002,131.26,0.0,3000.0,763.568532,67.294065,4
7847,2030.838228,3165.54,0.0,6000.0,1872.1340440000001,438.77119000000005,0
7848,411.362969,10.79,0.0,1200.0,918.160924,166.28151100000002,0
7849,1091.9738320000001,0.0,77.349474,1200.0,259.506889,518.930756,3
7850,77.32592,664.51,0.0,2500.0,623.532457,174.762624,0
7851,1131.503917,120.0,0.0,1200.0,352.210107,470.738221,3
7852,1723.887407,2598.91,695.211518,2500.0,3590.348857,847.217144,2
7853,19.01482,604.26,0.0,4000.0,754.866138,54.86388,4
7854,1337.2873140000002,1662.41,0.0,1500.0,1670.844026,1995.3950960000002,1
7855,26.531265,373.39,0.0,3000.0,535.2063870000001,140.926151,4
7856,955.5889269999999,0.0,54.066975,1000.0,196.54231399999998,278.36141299999997,3
7857,903.0415800000001,350.0,0.0,1000.0,482.501636,444.0465,1
7858,218.00441600000002,0.0,272.86627400000003,500.0,186.269591,177.363707,3
7859,328.943655,0.0,746.311927,1500.0,498.28605899999997,103.323766,3
7860,607.880635,0.0,2266.4908179999998,1200.0,2379.418142,299.91353399999997,1
7861,589.8109,0.0,4397.346355,2000.0,2705.9107940000004,794.238939,1
7863,4749.435135,0.0,5882.516718,9000.0,1846.287674,1013.0483710000001,3
7864,14.097101,140.4,0.0,2500.0,168.311013,107.142757,4
7865,11.332157,136.08,0.0,1200.0,257.58203100000003,111.278576,4
7866,13.648487,146.46,0.0,4000.0,152.571678,159.678414,4
7867,1086.8530859999998,178.0,0.0,1200.0,346.565751,405.64498599999996,3
7868,109.794839,259.28,0.0,2500.0,168.86298,161.738416,4
7869,183.28583999999998,23.75,64.006247,500.0,584.679478,139.651483,1
7870,5262.745812,0.0,4117.515089,6500.0,1224.872705,1214.517778,3
7871,2925.5847489999996,1066.56,0.0,3000.0,1542.787313,1425.965198,1
7872,1075.827234,342.65,614.082528,1200.0,1145.26976,798.9094709999999,1
7873,182.514528,157.67,214.94366000000002,1000.0,138.547392,209.716038,4
7874,1354.155365,50.0,627.630949,3000.0,483.253247,655.027716,3
7875,666.010085,504.87,271.354588,1000.0,631.927013,173.032903,1
7877,2912.2815530000003,1228.07,2784.294727,5400.0,1305.296349,1274.258165,3
7878,17.832004,148.0,0.0,10500.0,117.22355400000001,165.37547,4
7879,1381.0800279999999,360.0,0.0,1000.0,115.64924099999999,13564.39121,3
7880,1009.483517,278.55,0.0,1000.0,624.230027,586.252419,1
7881,465.003141,500.0,0.0,1000.0,109.818409,357.651724,0
7882,1735.597569,1591.11,0.0,2700.0,485.135865,632.484083,0
7883,202.681879,312.5,170.577213,500.0,188.382752,208.991873,1
7884,1544.621765,1534.12,0.0,2000.0,450.412929,958.88945,0
7885,733.760958,371.76,0.0,3000.0,701.251972,210.72251200000002,4
7886,88.570138,535.83,0.0,2700.0,235.021379,137.341622,4
7887,271.05166,86.0,0.0,1000.0,442.141178,2863.640612,3
7888,1113.396708,2701.58,0.0,1500.0,2456.996431,1653.336976,2
7889,144.621301,1584.49,0.0,2000.0,1520.603882,167.328894,2
7890,191.333253,637.19,0.0,2500.0,478.92389000000003,168.015528,4
7891,1334.012141,0.0,152.353179,1500.0,312.029134,275.729456,3
7892,25.192974,764.64,0.0,4000.0,1074.956132,88.325372,4
7894,1731.623546,0.0,4733.441645,2500.0,4961.849482,488.537242,1
7895,77.321718,278.44,0.0,2500.0,342.84362400000003,173.361571,4
7896,134.96131699999998,1432.66,0.0,2000.0,1276.016501,162.738008,2
7897,1017.982199,0.0,2247.107682,1200.0,1582.856628,431.459141,1
7898,981.1030599999999,240.0,0.0,1000.0,1777.9615800000001,868.806527,1
7899,802.8784400000001,3228.26,0.0,3000.0,630.245499,291.30958599999997,2
7900,1712.340703,1711.36,0.0,3500.0,1389.388725,1106.494745,0
7901,3178.011925,0.0,4754.930829999999,5000.0,522.525519,646.37505,3
7902,670.1774059999999,4562.69,0.0,9000.0,5060.2174,165.965951,0
7903,257.564141,2971.83,0.0,6000.0,3946.9915159999996,358.52364900000003,2
7904,2091.582046,179.23,2682.810269,6000.0,1152.07779,1281.740206,3
7905,80.545433,374.37,0.0,1500.0,249.78655,164.519177,4
7906,8.404256,0.0,132.266653,2500.0,206.851966,24.421074,4
7907,212.86273500000001,262.24,0.0,1000.0,98.35911,1606.324111,4
7908,3.164023,51.73,0.0,4000.0,77.666427,26.092644,4
7909,405.194627,0.0,293.097125,1500.0,1506.490213,242.466254,1
7910,69.190177,431.52,0.0,2700.0,439.947272,171.63298,4
7911,530.574252,5221.42,0.0,3000.0,4590.8778219999995,191.304474,2
7912,56.215217,402.13,0.0,1000.0,297.931037,170.67847700000002,0
7913,4444.817182,237.5,728.526785,5500.0,794.2820280000001,608.642269,3
7914,1075.185409,398.53,0.0,1000.0,579.034578,1205.387032,1
7915,20.639295,464.64,0.0,3000.0,919.544492,84.153407,4
7916,29.129725,248.76,0.0,3200.0,283.25474199999996,146.346103,4
7917,205.123089,197.42,0.0,1500.0,145.04663100000002,171.92088600000002,4
7918,939.989584,0.0,56.443763,1000.0,214.75835099999998,184.671844,3
7920,862.2764990000001,174.84,276.675751,1000.0,1407.393166,501.699229,1
7921,184.212569,1292.76,0.0,7500.0,1132.87395,166.655851,4
7922,1381.084668,162.56,186.248313,3000.0,503.44243600000004,324.783283,4
7923,216.64892999999998,4606.71,0.0,2000.0,2251.966666,131.42536299999998,2
7924,3322.674158,0.0,3221.755751,7000.0,771.741033,753.530747,3
7925,33.384648999999996,109.32,0.0,1200.0,163.060103,215.422442,4
7926,188.132508,515.88,0.0,2700.0,601.729266,194.53493400000002,4
7927,0.5335810000000001,109.62,0.0,4000.0,177.666351,0.037744,4
7928,84.830501,702.32,0.0,5000.0,991.0508060000001,105.008756,4
7929,94.116597,1041.5,0.0,2500.0,1010.8651,172.472222,0
7930,490.16004000000004,3530.93,0.0,4000.0,2959.200535,219.11289900000003,2
7931,1020.5353660000001,205.54,0.0,1200.0,232.721106,539.082396,3
7932,1137.469948,1865.56,157.80548000000002,1200.0,990.084482,2405.692294,1
7934,42.375572999999996,150.56,0.0,4000.0,278.128216,156.291747,4
7935,30.044075,420.0,0.0,1500.0,415.96908199999996,163.023401,0
7936,1333.2529630000001,0.0,408.108731,4000.0,627.520326,325.729395,4
7937,973.0391289999999,964.2,0.0,1200.0,914.8528449999999,334.086716,2
7938,41.550284999999995,421.6,0.0,1000.0,303.472063,290.219348,0
7940,413.936244,187.5,0.0,1000.0,141.526262,176.10728500000002,4
7941,613.893503,2078.56,0.0,1800.0,1013.159567,169.176825,2
7942,1369.5042640000001,1603.8,0.0,1300.0,1591.602315,1278.3295369999998,1
7943,49.682373,412.32,0.0,4000.0,551.966425,470.6688,4
7944,60.37904,712.0,0.0,7500.0,1134.962538,115.956204,4
7945,468.256151,55.0,54.149701,500.0,246.58435699999998,329.619743,1
7946,12.642164,175.56,0.0,1000.0,382.866599,178.54837,0
7947,35.074422,72.4,0.0,1500.0,134.808623,141.557845,4
7948,1410.226871,1680.91,0.0,4000.0,315.876873,421.86537300000003,0
7949,17.838173,164.7,0.0,3000.0,182.46246100000002,103.72423,4
7950,81.364936,710.16,0.0,1000.0,688.322495,177.76209,2
7951,888.101401,100.0,896.5789900000001,1000.0,212.755352,527.241583,3
7953,401.822565,518.23,0.0,1700.0,160.689352,190.313074,4
7954,14.017311,327.8,0.0,1500.0,692.3364389999999,94.456281,0
7955,54.58197,247.66,0.0,1700.0,163.543097,151.84653600000001,4
7956,15.523256,0.0,357.184643,500.0,213.153735,70.79745799999999,3
7957,1950.482518,0.0,2660.1399850000003,2500.0,3213.688818,501.403933,1
7958,1747.492429,0.0,1769.875637,3000.0,450.697772,602.964607,3
7959,40.762516,376.0,0.0,10000.0,369.351109,141.778284,4
7960,1039.267052,0.0,3172.729359,3500.0,5240.282775,456.342225,1
7962,13318.65912,3504.74,1306.849608,17500.0,2594.820938,4762.246065,3
7963,5658.938986,111.54,3344.962624,6500.0,1386.242232,1781.099062,3
7965,85.095626,1553.04,0.0,2000.0,1654.9099720000002,124.032106,2
7966,933.05808,0.0,634.617283,1000.0,827.275832,299.52845,1
7967,9.252573,0.0,943.60879,1200.0,949.8462509999999,44.502743,3
7968,100.403989,790.0,0.0,1000.0,573.971571,161.59190800000002,0
7969,77.866345,1403.34,0.0,4000.0,1865.579842,95.577384,0
7970,991.097892,180.0,0.0,1000.0,463.99039500000003,1913.53663,1
7971,6.692421,333.42,0.0,4000.0,318.713472,1.113027,4
7972,22.161656,1240.58,0.0,1500.0,1817.7913239999998,107.871575,2
7973,15.281665,124.25,0.0,4000.0,211.11527400000003,156.915101,4
7974,30.880470000000003,316.6,0.0,1000.0,89.111879,189.428672,4
7975,151.467852,1554.52,231.72133599999998,1000.0,2224.113144,136.729435,2
7976,14.471941000000001,120.0,0.0,3000.0,113.01149299999999,116.286777,4
7977,17.734657000000002,209.28,0.0,2700.0,142.45326799999998,151.61533300000002,4
7978,1.9311619999999998,152.72,0.0,2500.0,186.80841999999998,58.437329000000005,4
7979,922.615452,45.65,0.0,1700.0,191.287802,309.77767400000005,3
7980,822.579064,1188.24,0.0,1000.0,1773.581187,2070.6363739999997,1
7981,233.755366,521.23,0.0,1000.0,312.157319,197.3922,0
7982,1216.704733,0.0,2902.295257,3000.0,2345.798153,415.361186,3
7983,15.587005,156.0,0.0,2000.0,168.726312,81.861265,4
7984,691.4661570000001,549.96,0.0,1000.0,316.191025,165.251013,0
7985,1200.937942,0.0,1981.157622,2000.0,152.10636100000002,200.10626100000002,3
7986,36.85818,583.38,0.0,2500.0,687.609976,164.492005,0
7987,3542.0748740000004,884.98,4547.294728,5000.0,958.9985869999999,1081.645567,3
7988,38.864992,331.94,0.0,1500.0,369.269971,125.41613600000001,0
7990,27.254213,316.3,0.0,2500.0,312.77169100000003,57.214332999999996,4
7991,2687.82033,167.6,2916.277862,3000.0,376.896208,1395.3380439999999,3
7992,16.024822,113.44,0.0,3000.0,126.999931,132.50030700000002,4
7993,52.806957,266.68,0.0,2000.0,367.892428,196.742169,4
7994,110.983174,458.47,0.0,2000.0,414.61872900000003,176.17508700000002,0
7995,1969.737768,0.0,2410.842591,2500.0,292.443409,737.614283,3
7996,187.536914,530.04,0.0,2500.0,926.946047,147.347019,0
7997,834.6429929999999,0.0,239.87561200000002,1000.0,1043.004155,439.557388,1
7998,613.814108,875.14,550.6069610000001,1800.0,549.929401,351.601266,0
7999,3076.4223420000003,329.36,2248.274005,3500.0,836.317805,1331.9782480000001,3
8001,33.078633,303.91,0.0,1200.0,354.34847,83.653033,0
8002,413.09121400000004,0.0,1117.1627640000002,1200.0,258.891518,165.68518999999998,3
8003,5.416921,288.8,0.0,3000.0,254.44356499999998,32.475254,4
8004,35.120942,372.0,0.0,2700.0,361.050924,156.723469,4
8005,196.626598,2017.11,0.0,7500.0,1425.5134460000002,153.957216,0
8006,1256.81927,1674.96,0.0,1000.0,970.3616460000001,3449.118706,1
8007,251.144969,88.51,1515.283623,1200.0,1490.675716,189.097848,1
8008,1718.885963,578.78,0.0,1000.0,294.15387200000004,20316.09631,3
8009,891.332656,411.25,0.0,1500.0,1043.13779,205.343101,0
8010,31.812848,662.0,0.0,3500.0,955.2318439999999,127.625326,0
8011,120.63250500000001,1310.2,0.0,2500.0,576.034909,195.547987,0
8012,2162.2675010000003,151.13,1005.55853,2500.0,466.376831,619.460541,3
8013,15.740657,72.0,0.0,1000.0,44.098703,205.53426000000002,4
8014,0.004816,51.7,0.0,3000.0,33.249088,0.05948099999999999,4
8015,449.73312400000003,788.58,0.0,3000.0,419.35193,195.196969,4
8016,130.54584499999999,1738.48,0.0,2000.0,1928.6664460000002,167.893173,2
8017,2.1171279999999997,99.96,0.0,3000.0,101.631113,44.092575,4
8018,1125.306541,703.05,0.0,1300.0,104.476763,421.15006100000005,1
8019,1377.40225,180.0,348.436666,1500.0,251.87040499999998,247.576103,3
8020,59.020084999999995,58.7,0.0,1500.0,160.90496299999998,148.887545,4
8021,337.269567,2125.84,144.207417,1200.0,1586.507333,304.093968,2
8022,15.978538,136.92,0.0,2500.0,132.182438,130.9779,4
8024,372.14586,643.01,0.0,1500.0,124.95813700000001,205.066245,0
8025,130.484418,1428.97,0.0,7000.0,1444.388031,77.509848,4
8026,5134.553859000001,2502.34,0.0,6000.0,528.1344349999999,25312.16069,3
8027,944.346242,195.0,126.61266299999998,1000.0,599.901843,662.7919559999999,1
8028,1367.2841720000001,542.33,1790.8601899999999,1500.0,1067.078079,500.726579,1
8029,1418.899282,57.66,63.085612,1500.0,294.465506,294.22163,3
8030,390.077505,1156.0,0.0,10500.0,1704.470909,247.289712,4
8032,17.765051999999997,0.0,112.47661799999999,2200.0,200.061869,162.701658,4
8033,81.170395,626.5,0.0,2500.0,445.640989,112.81898400000001,4
8034,1378.110585,0.0,192.997392,2500.0,2673.832747,675.477318,1
8035,110.428278,624.72,0.0,1000.0,494.96816900000005,81.68903900000001,0
8036,435.490797,0.0,58.565665,500.0,220.13603500000002,305.833099,3
8037,676.771001,356.8,1213.388649,1200.0,2042.747509,600.434653,1
8038,1278.2798810000002,15.0,0.0,1500.0,275.225729,436.116254,3
8039,111.53971200000001,1364.86,0.0,4000.0,1500.447193,150.868096,0
8040,13.617679999999998,396.0,0.0,3000.0,392.233211,144.853589,4
8041,2935.397877,0.0,343.69422599999996,3000.0,949.6752349999999,2723.330171,3
8042,32.029579,332.8,0.0,4000.0,485.22527199999996,148.543097,4
8043,11.720573,109.44,0.0,2500.0,149.743686,106.73778,4
8044,73.064932,221.52,0.0,1500.0,210.01407999999998,178.181993,4
8045,262.52814700000005,234.98,0.0,1700.0,95.32519,188.4713,4
8046,2731.663846,0.0,5724.953197,8000.0,574.931823,541.703109,3
8047,1004.441314,530.32,0.0,1000.0,737.914629,1040.035593,1
8048,160.347859,0.0,36.943081,500.0,407.58819500000004,219.00218399999997,1
8049,772.008306,0.0,1428.576393,1500.0,981.2861029999999,263.394207,3
8051,1601.393425,190.0,18.638559,1500.0,182.63738700000002,12496.860929999999,3
8052,3342.8782149999997,1368.7,1594.327632,7500.0,9614.697558,1309.066961,1
8053,1321.645967,0.0,91.920629,1500.0,317.384166,543.171342,3
8054,1079.4625130000002,389.21,190.643054,1200.0,716.007476,804.760271,1
8055,1917.8957300000002,285.07,6084.858872,3000.0,5692.682993,556.449635,1
8056,870.8021640000001,350.0,0.0,1200.0,213.014986,227.80015699999998,0
8057,224.795583,240.74,0.0,1000.0,372.301242,218.71786600000001,0
8058,8.80954,114.0,0.0,4000.0,160.627029,86.70082099999999,4
8059,42.522715000000005,479.5,0.0,1000.0,585.31382,155.528119,0
8060,568.6909019999999,103.68,455.053644,7500.0,1555.880234,264.213167,4
8061,101.98974,1046.04,0.0,1000.0,1139.6601779999999,139.562971,2
8062,617.496041,521.64,0.0,1500.0,269.919412,234.724653,0
8063,118.918332,1151.64,0.0,2000.0,891.2879130000001,70.63746,0
8064,933.9283029999999,0.0,570.7189480000001,2000.0,499.24305300000003,358.446917,3
8065,1743.8260989999999,1630.07,0.0,1500.0,1072.8864,7614.675316,1
8066,2.1405830000000003,238.92,0.0,2500.0,186.27345,35.518109,4
8067,18.973831,88.96,0.0,1500.0,824.602684,132.06983,0
8068,7.554365,88.56,0.0,1500.0,68.855232,73.081017,4
8069,1001.435526,0.0,1098.2915039999998,1200.0,174.56968500000002,303.579585,3
8070,651.55986,599.55,0.0,1800.0,199.70636100000002,388.868388,4
8071,97.299991,427.67,0.0,2500.0,557.777752,173.099027,4
8072,425.84804800000006,0.0,697.8542669999999,500.0,327.62726299999997,208.295476,3
8073,248.626137,2635.25,0.0,5000.0,2425.1075140000003,193.086366,0
8074,2046.306856,1942.39,1488.710959,4000.0,1400.972622,455.333953,1
8075,341.73986,0.0,2584.241719,3000.0,1921.884285,190.22937199999998,3
8076,2064.106212,0.0,1497.565331,3000.0,543.9023559999999,647.5084820000001,3
8077,1127.633173,422.55,150.157754,1200.0,167.20380600000001,3078.97554,1
8078,135.119023,222.0,0.0,1700.0,147.64626299999998,169.332847,4
8079,1043.025044,576.0,48.874389,1000.0,733.677722,1082.915299,1
8080,512.915157,1799.45,76.417858,1500.0,1023.384336,177.14656399999998,2
8081,33.100875,277.47,0.0,1500.0,194.180564,124.55425,4
8084,213.434094,840.61,0.0,1200.0,233.33410600000002,119.28773000000001,0
8085,1988.595057,0.0,49.912459999999996,2000.0,485.11112699999995,846.1570550000001,3
8086,957.2898789999999,66.66,2531.717743,3000.0,196.163184,353.354446,3
8087,19.303914000000002,168.9,0.0,1000.0,345.350729,115.94019399999999,0
8088,1377.2306210000002,0.0,1064.960986,2500.0,343.961283,428.13466600000004,3
8089,2784.0305989999997,1470.0,3149.955535,7000.0,745.850159,623.905482,3
8090,4.0761449999999995,596.64,0.0,2000.0,311.59914,22.461659,0
8091,37.983045000000004,242.24,0.0,2000.0,662.417377,99.057422,4
8093,5.020473,100.05,0.0,4000.0,360.227309,125.327855,4
8094,227.141183,2604.0,0.0,3200.0,2510.732854,163.027724,2
8095,3572.844689,504.0,0.0,3500.0,697.903654,2829.064077,1
8096,1179.159897,757.85,0.0,1200.0,1038.225609,1023.6990810000001,1
8098,1141.905542,8.4,54.519422,1200.0,290.13336200000003,516.5115509999999,3
8099,777.739839,262.6,0.0,1000.0,131.553471,1379.505263,3
8100,20.890606,110.0,0.0,1000.0,56.715447,108.29466200000002,4
8101,2934.090889,0.0,2710.056224,3000.0,428.46758200000005,694.7495389999999,3
8102,1245.654818,626.56,1658.2852189999999,2500.0,249.87322799999998,274.369204,3
8103,32.369733000000004,326.45,0.0,1000.0,243.72169300000002,180.646996,0
8104,1.846916,604.32,0.0,1500.0,557.734182,12.224702,0
8105,392.896462,450.0,517.197717,500.0,769.083695,496.21578700000003,1
8106,641.317325,1099.56,0.0,4000.0,326.68892999999997,193.76002,4
8107,40.977812,502.92,0.0,4000.0,748.3027860000001,177.375481,4
